index,N_object,Name,Algoritmos de clustering,samples,n_feats,k_real,k_GMM,distributions,compactness_factor,alpha_n,outliers,add_noise,level_0,index,silluette,bh,rtl,sd,db,xb,ch,dnn,mr,pb,rt,wg,c,UW
591,591,edisonn591.xlsx,GMM,5000,40,32,2:40,gamma,0.3,5,500,0,591,591,0.9678274375863356,0.9796708738265719,0.960931134594226,0.9542612067752172,0.1641276339007672,0.960931134594226,0.1641276339007672,0.1641276339007672,0.960931134594226,0.8869440897240657,0.1641276339007672,0.9656543175980095,0.1641276339007672,0.9720366009410152
592,592,edisonn592.xlsx,GMM,5000,40,33,2:40,gamma,0.1,1,500,0,592,592,0.9653420137913279,0.9656327495023632,0.961359730504399,0.9533152359454634,0.1648428458718786,0.961359730504399,0.1648428458718786,0.1648428458718786,0.961359730504399,0.8705506454412926,0.1648428458718786,0.9662256743769381,0.1648428458718786,0.9828896316303692
593,593,edisonn593.xlsx,GMM,5000,40,33,2:40,gamma,0.1,5,500,0,593,593,0.9682691003112782,0.989317614627056,0.9604553085571268,0.952527203831598,0.1665381178103934,0.9604553085571268,0.1665381178103934,0.1665381178103934,0.9604553085571268,0.8845920930359725,0.1665381178103934,0.965696905479711,0.1665381178103934,0.9695467725119692
594,594,edisonn594.xlsx,GMM,5000,40,33,2:40,gamma,0.3,1,500,0,594,594,0.9685602433190865,0.9585259137830338,0.9611474552908027,0.9533102660565046,0.1648428458718786,0.9611474552908027,0.1648428458718786,0.1648428458718786,0.9611474552908027,0.8792553046351023,0.1648428458718786,0.9661346740633748,0.1648428458718786,0.1648428458718794
595,595,edisonn595.xlsx,GMM,5000,40,33,2:40,gamma,0.3,5,500,0,595,595,0.9681427111474143,0.9765713283714305,0.9604447221379292,0.9526189008800079,0.1665381178103934,0.9604447221379292,0.1665381178103934,0.1665381178103934,0.9604447221379292,0.884285413350462,0.1665381178103934,0.9660819874351165,0.1665381178103934,0.9713104607789312
596,596,edisonn596.xlsx,GMM,5000,40,34,2:40,gamma,0.1,1,500,0,596,596,0.969080701943221,0.9726832902922501,0.9610197903569033,0.9517568165802123,0.16853765687891825,0.9610197903569033,0.16853765687891825,0.16853765687891825,0.9610197903569033,0.8761602814933248,0.16853765687891825,0.9662016193318251,0.16853765687891825,0.977994330480421
597,597,edisonn597.xlsx,GMM,5000,40,34,2:40,gamma,0.1,5,500,0,597,597,0.9704179779389127,0.9731309589838941,0.9624202093627497,0.9542109883175114,0.16277775054400861,0.9624202093627497,0.16277775054400861,0.16277775054400861,0.9624202093627497,0.8718188863957138,0.16277775054400861,0.9677900525285207,0.16277775054400861,0.9625372932030588
598,598,edisonn598.xlsx,GMM,5000,40,34,2:40,gamma,0.3,1,500,0,598,598,0.9611431209515917,0.9537080697107445,0.9604630544447252,0.9518672036655746,0.16853765687891825,0.9604630544447252,0.16853765687891825,0.16853765687891825,0.9604630544447252,0.8744509974897131,0.16853765687891825,0.9588466685072199,0.16853765687891825,0.1685376568789192
599,599,edisonn599.xlsx,GMM,5000,40,34,2:40,gamma,0.3,5,500,0,599,599,0.9659556965467408,0.957594426680197,0.9620615533087333,0.9544155977045266,0.16277775054400861,0.9620615533087333,0.16277775054400861,0.16277775054400861,0.9620615533087333,0.8718188863957138,0.16277775054400861,0.9677674000957477,0.16277775054400861,0.9707816711698632
600,600,edisonn600.xlsx,GMM,5000,40,35,2:40,gamma,0.1,1,500,0,600,600,0.964480840566831,0.965372522848277,0.9612041484641989,0.951741555768947,0.16211478547914307,0.9612041484641989,0.16211478547914307,0.16211478547914307,0.9612041484641989,0.7916778639448261,0.16211478547914307,0.96242354991028,0.16211478547914307,0.9813123891465846
601,601,edisonn601.xlsx,GMM,5000,40,35,2:40,gamma,0.1,5,500,0,601,601,0.9708324826973351,0.9683909205292719,0.9619852171466312,0.9525720493254407,0.15962064575209425,0.9619852171466312,0.15962064575209425,0.15962064575209425,0.9619852171466312,0.7768764723512314,0.15962064575209425,0.9631768045448224,0.15962064575209425,0.9713534301815556
602,602,edisonn602.xlsx,GMM,5000,40,35,2:40,gamma,0.3,1,500,0,602,602,0.970278819122389,0.9641170479261919,0.9614663350237518,0.9521052236004487,0.16211478547914307,0.9614663350237518,0.16211478547914307,0.16211478547914307,0.9614663350237518,0.7853616005434437,0.16211478547914307,0.9624101588032545,0.16211478547914307,0.1621147854791436
603,603,edisonn603.xlsx,GMM,5000,40,35,2:40,gamma,0.3,5,500,0,603,603,0.9710242217719625,0.9757977743383505,0.9615672469563797,0.9526087900051722,0.15962064575209425,0.9615672469563797,0.15962064575209425,0.15962064575209425,0.9615672469563797,0.7727068076410449,0.15962064575209425,0.9629949103164052,0.15962064575209425,0.9729883445454792
604,604,edisonn604.xlsx,GMM,5000,40,36,2:40,gamma,0.1,1,500,0,604,604,0.972684957180681,0.9733736101309253,0.9566220273882015,0.9458133028956673,0.17530377423248952,0.9566220273882015,0.17530377423248952,0.17530377423248952,0.9566220273882015,0.7662326803593786,0.17530377423248952,0.9581958266818492,0.17530377423248952,0.9709420871516854
605,605,edisonn605.xlsx,GMM,5000,40,36,2:40,gamma,0.1,5,500,0,605,605,0.969477813538651,0.9622154051674253,0.9590098170841312,0.9488238244853592,0.16804500119349258,0.9590098170841312,0.16804500119349258,0.16804500119349258,0.9590098170841312,0.7772447164384506,0.16804500119349258,0.9607868360071489,0.16804500119349258,0.968899461574801
606,606,edisonn606.xlsx,GMM,5000,40,36,2:40,gamma,0.3,1,500,0,606,606,0.9678827159517863,0.9711727256603899,0.9561442691031017,0.9459821928651886,0.17530377423248952,0.9561442691031017,0.17530377423248952,0.17530377423248952,0.9561442691031017,0.7703747946527798,0.17530377423248952,0.9580972850861684,0.17530377423248952,0.17530377423249
607,607,edisonn607.xlsx,GMM,5000,40,36,2:40,gamma,0.3,5,500,0,607,607,0.9645618730430041,0.9562236357382388,0.9565843253024,0.949006764928331,0.16804500119349258,0.9565843253024,0.16804500119349258,0.16804500119349258,0.9565843253024,0.7596121899844182,0.16804500119349258,0.9581768018865371,0.16804500119349258,0.168045001193493
608,608,edisonn608.xlsx,GMM,5000,40,37,2:40,gamma,0.1,1,500,0,608,608,0.9729835154717513,0.966606482514962,0.9629662550536366,0.9523358557094187,0.16083580309921006,0.9629662550536366,0.16083580309921006,0.16083580309921006,0.9629662550536366,0.7809982306147151,0.16083580309921006,0.9646257302559544,0.16083580309921006,0.1608358030992107
609,609,edisonn609.xlsx,GMM,5000,40,37,2:40,gamma,0.1,5,500,0,609,609,0.9782758532672454,0.9713448307663166,0.9620376384872031,0.9525262313240962,0.16087706622291437,0.9620376384872031,0.16087706622291437,0.16087706622291437,0.9620376384872031,0.7486191865072599,0.16087706622291437,0.9637139835792498,0.16087706622291437,0.9757941768949232
610,610,edisonn610.xlsx,GMM,5000,40,37,2:40,gamma,0.3,1,500,0,610,610,0.9760672197713619,0.9760672197713619,0.9607167088677263,0.9496375080958628,0.16083580309921006,0.9607167088677263,0.16083580309921006,0.16083580309921006,0.9634241725880589,0.8919576133435126,0.16083580309921006,0.9634241725880589,0.16083580309921006,0.1608358030992106
611,611,edisonn611.xlsx,GMM,5000,40,37,2:40,gamma,0.3,5,500,0,611,611,0.9681513875547246,0.9681513875547246,0.9611681891676753,0.9494424742624628,0.16087706622291437,0.9611681891676753,0.16087706622291437,0.16087706622291437,0.9628674505837429,0.8853963060982859,0.16087706622291437,0.9628674505837429,0.16087706622291437,0.9812917053731348
612,612,edisonn612.xlsx,GMM,5000,40,38,2:40,gamma,0.1,1,500,0,612,612,0.9730584095836912,0.9730584095836912,0.961061740681977,0.9491959677913193,0.1612688485092225,0.961061740681977,0.1612688485092225,0.1612688485092225,0.963619801830127,0.884629762213434,0.1612688485092225,0.963619801830127,0.1612688485092225,0.1612688485092231
613,613,edisonn613.xlsx,GMM,5000,40,38,2:40,gamma,0.1,5,500,0,613,613,0.9782682522565601,0.9782682522565601,0.9610608704209621,0.9497063756989863,0.16039028500777355,0.9610608704209621,0.16039028500777355,0.16039028500777355,0.9637650358999574,0.8778797816499118,0.16039028500777355,0.9637650358999574,0.16039028500777355,0.9705622360637332
614,614,edisonn614.xlsx,GMM,5000,40,38,2:40,gamma,0.3,1,500,0,614,614,0.9740447462658179,0.9740447462658179,0.9612714443894731,0.9494735415333271,0.1612688485092225,0.9612714443894731,0.1612688485092225,0.1612688485092225,0.963564713702127,0.8819235686261775,0.1612688485092225,0.963564713702127,0.1612688485092225,0.1612688485092231
615,615,edisonn615.xlsx,GMM,5000,40,38,2:40,gamma,0.3,5,500,0,615,615,0.9731293801460312,0.9731293801460312,0.9613798423897987,0.9492630863560865,0.16039028500777355,0.9613798423897987,0.16039028500777355,0.16039028500777355,0.9637005906368958,0.8791421441058116,0.16039028500777355,0.9637005906368958,0.16039028500777355,0.9705727174733808
616,616,edisonn616.xlsx,GMM,5000,40,39,2:40,gamma,0.1,1,500,0,616,616,0.9712964264808321,0.9712964264808321,0.9617207875348895,0.9488287624431792,0.16180196937667576,0.9617207875348895,0.16180196937667576,0.16180196937667576,0.9649317096575705,0.8826447680116261,0.16180196937667576,0.9649317096575705,0.16180196937667576,0.9716827948662612
617,617,edisonn617.xlsx,GMM,5000,40,39,2:40,gamma,0.1,5,500,0,617,617,0.9713546647983851,0.9713546647983851,0.9628262605117368,0.9506719713088481,0.15791929150813067,0.9628262605117368,0.15791929150813067,0.15791929150813067,0.9654387095104033,0.875324705575556,0.15791929150813067,0.9654387095104033,0.15791929150813067,0.970877296407336
618,618,edisonn618.xlsx,GMM,5000,40,39,2:40,gamma,0.3,1,500,0,618,618,0.9666371028855976,0.9666371028855976,0.9615624136172943,0.9483945659580709,0.16180196937667576,0.9615624136172943,0.16180196937667576,0.16180196937667576,0.9641299973153162,0.8855368501673005,0.16180196937667576,0.9641299973153162,0.16180196937667576,0.1618019693766762
619,619,edisonn619.xlsx,GMM,5000,40,39,2:40,gamma,0.3,5,500,0,619,619,0.9713546647983851,0.9713546647983851,0.9630148849744659,0.9506348506191545,0.15791929150813067,0.9630148849744659,0.15791929150813067,0.15791929150813067,0.9653479783291476,0.875324705575556,0.15791929150813067,0.9653479783291476,0.15791929150813067,0.9711528328612548
620,620,edisonn620.xlsx,GMM,5000,40,40,2:40,gamma,0.1,1,500,0,620,620,0.9711910484964976,0.9722352207491175,0.9626338036329596,0.9507088888524333,0.15366728006865457,0.9626338036329596,0.15366728006865457,0.15366728006865457,0.9626338036329596,0.7949383644257524,0.15366728006865457,0.9648401860359274,0.15366728006865457,0.1536672800686548
621,621,edisonn621.xlsx,GMM,5000,40,40,2:40,gamma,0.1,5,500,0,621,621,0.9741847693821593,0.9710439233314424,0.9611464534779217,0.9472785703388729,0.15784259803773082,0.9611464534779217,0.15784259803773082,0.15784259803773082,0.9611464534779217,0.8136733747034796,0.15784259803773082,0.9633544226592352,0.15784259803773082,0.972397221688094
622,622,edisonn622.xlsx,GMM,5000,40,40,2:40,gamma,0.3,1,500,0,622,622,0.9711300152553262,0.9682946753297274,0.9629455612657825,0.9515019705847712,0.15366728006865457,0.9629455612657825,0.15366728006865457,0.15366728006865457,0.9629455612657825,0.7888436446825864,0.15366728006865457,0.9650593553464707,0.15366728006865457,0.1536672800686548
623,623,edisonn623.xlsx,GMM,5000,40,40,2:40,gamma,0.3,5,500,0,623,623,0.9695700251668634,0.9707431146243923,0.9608317455905158,0.9475602682409556,0.15784259803773082,0.9608317455905158,0.15784259803773082,0.15784259803773082,0.9608317455905158,0.8150343544631357,0.15784259803773082,0.963203761226552,0.15784259803773082,0.1578425980377315
624,624,edisonn624.xlsx,GMM,5000,100,2,2:40,gamma,0.1,1,500,0,624,624,0.5314776358969714,0.530777238846255,0.5719699714851438,0.48577599095354407,0.8654858331524827,0.5719699714851438,0.8654858331524827,0.8654858331524827,0.5719699714851438,0.8148106473166162,0.8654858331524827,0.5729832641848828,0.8654858331524827,1.0
625,625,edisonn625.xlsx,GMM,5000,100,2,2:40,gamma,0.1,5,500,0,625,625,0.8419377574118895,0.8411252583789184,0.8347068993216008,0.8178181164781553,0.828381131077132,0.8347068993216008,0.828381131077132,0.828381131077132,0.8347068993216008,0.8992829302199759,0.828381131077132,0.8362627065668915,0.828381131077132,1.0000000000000002
626,626,edisonn626.xlsx,GMM,5000,100,2,2:40,gamma,0.3,1,500,0,626,626,0.40332119431879665,0.39729735462353793,0.38247960088639393,0.353738724277686,0.8654858331524827,0.38247960088639393,0.8654858331524827,0.8654858331524827,0.38247960088639393,0.5340791725803158,0.8654858331524827,0.3854505337840445,0.8654858331524827,0.6933861476958609
627,627,edisonn627.xlsx,GMM,5000,100,2,2:40,gamma,0.3,5,500,0,627,627,0.7142828296558338,0.7152253278397623,0.6499701782472468,0.6051016750446704,0.828381131077132,0.6499701782472468,0.828381131077132,0.828381131077132,0.6499701782472468,0.8992829302199759,0.828381131077132,0.6511808436720148,0.828381131077132,1.0000000000000002
628,628,edisonn628.xlsx,GMM,5000,100,3,2:40,gamma,0.1,1,500,0,628,628,0.6286908376146815,0.6278342170115021,0.5802181150533198,0.5410859905705517,0.7410994978870062,0.5802181150533198,0.7410994978870062,0.7410994978870062,0.5802181150533198,0.8180793429143898,0.7410994978870062,0.5815032888391523,0.7410994978870062,0.9999999999999998
629,629,edisonn629.xlsx,GMM,5000,100,3,2:40,gamma,0.1,5,500,0,629,629,0.8755913859831186,0.873878770320884,0.868108064010039,0.853745917587075,0.7060515588455938,0.868108064010039,0.7060515588455938,0.7060515588455938,0.868108064010039,0.9238286374860192,0.7060515588455938,0.8693669876954585,0.7060515588455938,1.0000000000000004
630,630,edisonn630.xlsx,GMM,5000,100,3,2:40,gamma,0.3,1,500,0,630,630,0.4146166200627691,0.8916903872286922,0.5693974802032684,0.6887734349238009,0.4146166200627691,0.4146166200627691,0.8916903872286922,0.4146166200627691,0.9739572828897086,0.5693974802032684,0.4146166200627691,0.4146166200627691,0.4146166200627691,0.8164578141060931
631,631,edisonn631.xlsx,GMM,5000,100,3,2:40,gamma,0.3,5,500,0,631,631,0.7060515588455938,0.8732553879501493,0.8999841539850963,0.921784570193149,0.7060515588455938,0.7060515588455938,0.8732553879501493,0.7060515588455938,0.9736185378891851,0.8999841539850963,0.7060515588455938,0.7060515588455938,0.7060515588455938,1.0000000000000004
632,632,edisonn632.xlsx,GMM,5000,100,4,2:40,gamma,0.1,1,500,0,632,632,0.3439873742606566,0.768919547342755,0.8113295380747115,0.9417617982717799,0.3439873742606566,0.3439873742606566,0.768919547342755,0.3439873742606566,0.9123330842707273,0.8113295380747115,0.3439873742606566,0.3439873742606566,0.3439873742606566,0.9999999999999996
633,633,edisonn633.xlsx,GMM,5000,100,4,2:40,gamma,0.1,5,500,0,633,633,0.3467492783265659,0.7697423454917685,0.9193905833434741,0.9389779135831797,0.3467492783265659,0.3467492783265659,0.7697423454917685,0.3467492783265659,0.9999999999999999,0.9193905833434741,0.3467492783265659,0.3467492783265659,0.3467492783265659,1.0
634,634,edisonn634.xlsx,GMM,5000,100,4,2:40,gamma,0.3,1,500,0,634,634,0.6407230358477503,0.7689195473427549,0.6620413806802664,0.7739841616785479,0.6407230358477503,0.6407230358477503,0.7689195473427549,0.6407230358477503,0.852750754307162,0.6620413806802664,0.6407230358477503,0.6407230358477503,0.6407230358477503,0.9016158463083188
635,635,edisonn635.xlsx,GMM,5000,100,4,2:40,gamma,0.3,5,500,0,635,635,0.3467492783265659,0.7697423454917685,0.852160183290513,0.9391231030213609,0.3467492783265659,0.3467492783265659,0.7697423454917685,0.3467492783265659,0.9999999999999999,0.852160183290513,0.3467492783265659,0.3467492783265659,0.3467492783265659,1.0
636,636,edisonn636.xlsx,GMM,5000,100,5,2:40,gamma,0.1,1,500,0,636,636,0.3030819975637553,0.7202639994422739,0.8921204929756974,0.9527246631419812,0.3030819975637553,0.3030819975637553,0.7202639994422739,0.3030819975637553,0.9491655203353334,0.8921204929756974,0.3030819975637553,0.3030819975637553,0.3030819975637553,1.0000000000000009
637,637,edisonn637.xlsx,GMM,5000,100,5,2:40,gamma,0.1,5,500,0,637,637,0.29815183506352755,0.5161666321039238,0.93642346748839,0.9544598161402811,0.29815183506352755,0.29815183506352755,0.5161666321039238,0.29815183506352755,0.8829126955443679,0.93642346748839,0.29815183506352755,0.29815183506352755,0.29815183506352755,1.0000000000000009
638,638,edisonn638.xlsx,GMM,5000,100,5,2:40,gamma,0.3,1,500,0,638,638,0.3030819975637553,0.7202639994422739,0.7348773423427497,0.8898690161317346,0.3030819975637553,0.3030819975637553,0.7202639994422739,0.3030819975637553,0.9391413869055981,0.7348773423427497,0.3030819975637553,0.3030819975637553,0.3030819975637553,0.9315545396129786
639,639,edisonn639.xlsx,GMM,5000,100,5,2:40,gamma,0.3,5,500,0,639,639,0.29815183506352755,0.5161666321039238,0.9354420829768527,0.9550590968808883,0.29815183506352755,0.29815183506352755,0.5161666321039238,0.29815183506352755,0.8829126955443679,0.9354420829768527,0.29815183506352755,0.29815183506352755,0.29815183506352755,1.0000000000000009
640,640,edisonn640.xlsx,GMM,5000,100,6,2:40,gamma,0.1,1,500,0,640,640,0.9824064821400861,0.9386697262137236,0.892302574365823,0.9483478971100463,0.6938103650271616,0.892302574365823,0.9824064821400861,0.6938103650271616,0.892302574365823,0.5477548163142074,0.9386697262137236,0.892302574365823,0.892302574365823,0.9822159645611004
641,641,edisonn641.xlsx,GMM,5000,100,6,2:40,gamma,0.1,5,500,0,641,641,0.982839794278578,0.9338098641280391,0.9324529266968747,0.950601336193458,0.6771231142226091,0.9324529266968747,0.982839794278578,0.6771231142226091,0.9324529266968747,0.3771394421198672,0.9338098641280391,0.9324529266968747,0.9324529266968747,1.0000000000000004
642,642,edisonn642.xlsx,GMM,5000,100,6,2:40,gamma,0.3,1,500,0,642,642,0.9819635321103302,0.932062235135844,0.7716781226092657,0.828340702321508,0.6938103650271616,0.7716781226092657,0.9819635321103302,0.6938103650271616,0.7716781226092657,0.5477548163142074,0.932062235135844,0.7716781226092657,0.7716781226092657,0.8313658608357922
643,643,edisonn643.xlsx,GMM,5000,100,6,2:40,gamma,0.3,5,500,0,643,643,0.982839794278578,0.9338098641280391,0.932448335589263,0.950601336193458,0.6771231142226091,0.932448335589263,0.982839794278578,0.6771231142226091,0.932448335589263,0.3771394421198672,0.9338098641280391,0.932448335589263,0.932448335589263,1.0000000000000004
644,644,edisonn644.xlsx,GMM,5000,100,7,2:40,gamma,0.1,1,500,0,644,644,1.0,0.8587317612665236,0.8902519176721843,0.9556703879362658,0.6378572158709261,0.8902519176721843,1.0,0.6378572158709261,0.8902519176721843,0.4884184047077626,0.8587317612665236,0.8902519176721843,0.8902519176721843,0.9676700396886524
